customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01378,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.44,855.87,No
CUST-01379,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.38,730.27,No
CUST-01380,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,72.75,4155.11,Yes
CUST-01381,Male,1,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),94.74,4531.81,No
CUST-01382,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.73,1379.0,Yes
CUST-01383,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),74.62,5389.46,No
CUST-01384,Male,1,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,48.2,94.21,Yes
CUST-01385,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,100.46,5616.3,No
CUST-01386,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,106.93,1606.81,Yes
CUST-01387,Male,0,Yes,No,57,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.46,5031.72,Yes
CUST-01388,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.83,881.03,No
CUST-01389,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),70.65,1218.04,Yes
CUST-01390,Male,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.34,83.53,No
CUST-01391,Female,1,No,No,45,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.72,2693.67,No
CUST-01392,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,51.83,563.48,No
CUST-01393,Female,0,No,No,32,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.48,1711.78,No
CUST-01394,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.13,2367.74,No
CUST-01395,Female,0,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.79,2228.71,Yes
CUST-01396,Female,1,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.83,1057.88,Yes
CUST-01397,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,107.89,5719.75,No
CUST-01398,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),29.23,1737.27,No
CUST-01399,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),101.01,4438.45,Yes
CUST-01400,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),105.44,1599.55,Yes
CUST-01401,Male,1,No,No,59,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,43.82,2583.07,Yes
CUST-01402,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.36,498.29,Yes
CUST-01403,Male,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.43,1307.24,Yes
CUST-01404,Male,0,Yes,No,56,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,27.24,1521.22,No
CUST-01405,Male,0,No,No,41,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),67.06,2751.75,No
CUST-01406,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),77.63,1945.55,No
CUST-01407,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,30.01,908.87,Yes
CUST-01408,Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,33.26,1088.64,No
CUST-01409,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,100.5,5411.6,No
CUST-01410,Male,0,Yes,Yes,72,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,89.92,6473.27,No
CUST-01411,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.11,4043.76,No
CUST-01412,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),57.03,1297.81,No
CUST-01413,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.23,375.1,No
CUST-01414,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),93.03,3173.4,Yes
CUST-01415,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.33,4047.51,Yes
CUST-01416,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.08,3552.78,No
CUST-01417,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.18,1134.5,Yes
CUST-01418,Female,1,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),103.97,637.1,Yes
CUST-01419,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,105.85,1921.68,Yes
CUST-01420,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,46.63,2409.41,No
CUST-01421,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,66.92,3198.08,No
CUST-01422,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,2212.98,Yes
CUST-01423,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.53,551.28,No
CUST-01424,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.13,244.03,No
CUST-01425,Female,0,No,No,70,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),103.72,7272.96,No
CUST-01426,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,104.98,3264.38,Yes
CUST-01427,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),81.12,4560.83,No
CUST-01428,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.9,2619.34,Yes
CUST-01429,Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,43.62,1780.5,No
CUST-01430,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),77.87,3601.44,Yes
CUST-01431,Male,1,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.68,589.27,No
CUST-01432,Male,0,Yes,No,68,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,37.91,2579.89,No
CUST-01433,Female,0,No,No,33,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50.45,1659.37,Yes
CUST-01434,Male,1,No,No,55,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),31.29,1724.09,No
CUST-01435,Male,0,No,No,66,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,5045.77,No
CUST-01436,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),92.91,2500.42,Yes
CUST-01437,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,101.07,1719.03,Yes
CUST-01438,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.99,5677.73,No
CUST-01439,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.17,1321.03,No
CUST-01440,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,35.33,2027.17,No
CUST-01441,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),73.67,5098.42,No
CUST-01442,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.0,38.54,No
CUST-01443,Male,0,No,Yes,68,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.36,4862.78,Yes
CUST-01444,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,43.93,368.2,No
CUST-01445,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.74,287.75,No
CUST-01446,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.15,1066.13,No
CUST-01447,Female,0,No,No,8,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),45.15,369.47,No
CUST-01448,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,38.37,227.01,No
CUST-01449,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.38,176.41,No
CUST-01450,Male,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,37.84,1329.47,No
CUST-01451,Male,1,No,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.49,2398.72,Yes
CUST-01452,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.01,2530.9,Yes
CUST-01453,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,75.89,913.15,No
CUST-01454,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,76.84,5451.96,No
CUST-01455,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),93.95,2242.13,No
CUST-01456,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.83,2833.76,Yes
CUST-01457,Male,1,Yes,No,10,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,41.37,433.58,No
CUST-01458,Male,1,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,27.52,408.36,No
CUST-01459,Female,0,No,No,17,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),51.99,892.12,No
CUST-01460,Female,0,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.62,5935.93,No
CUST-01461,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,61.15,723.93,No
CUST-01462,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),107.58,3969.64,No
CUST-01463,Male,0,Yes,No,39,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,44.27,1732.64,No
CUST-01464,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),100.66,497.88,Yes
CUST-01465,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,42.14,1045.58,No
CUST-01466,Female,1,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),103.02,525.54,Yes
CUST-01467,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.5,320.4,Yes
CUST-01468,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,42.25,2052.95,No
CUST-01469,Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),84.42,3456.67,No
CUST-01470,Female,0,No,Yes,36,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.53,2660.92,Yes
CUST-01471,Female,0,No,No,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,29.01,444.48,No
CUST-01472,Male,0,No,No,45,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.36,2508.88,No
CUST-01473,Male,0,No,Yes,66,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,28.38,1875.49,No
CUST-01474,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.96,5774.5,Yes
CUST-01475,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.02,529.73,Yes
CUST-01476,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.77,1395.48,No
CUST-01477,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,91.14,1533.16,Yes
CUST-01478,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.01,5471.81,No
CUST-01479,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.99,992.91,No
CUST-01480,Male,0,No,Yes,54,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,28.03,1509.78,No
CUST-01481,Male,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,80.75,3159.14,No
CUST-01482,Male,0,Yes,No,49,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.97,1728.02,No
CUST-01483,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,76.6,5217.02,No
CUST-01484,Male,0,No,Yes,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.15,549.74,Yes
CUST-01485,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.74,1859.41,No
CUST-01486,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,83.03,2889.28,Yes
CUST-01487,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,71.36,722.88,Yes
CUST-01488,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.17,920.62,Yes
CUST-01489,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),55.7,221.82,Yes
CUST-01490,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.82,932.28,No
CUST-01491,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,109.87,3745.34,No
CUST-01492,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.58,724.34,Yes
CUST-01493,Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.96,2361.58,No
CUST-01494,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.32,854.31,No
CUST-01495,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.51,2011.66,No
CUST-01496,Female,0,No,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),72.16,2005.32,No
CUST-01497,Female,0,No,Yes,1,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,72.6,89.98,Yes
CUST-01498,Male,1,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.63,1345.84,No
CUST-01499,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,67.87,4630.84,Yes
CUST-01500,Female,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.76,611.25,No
CUST-01501,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,78.55,641.23,Yes
CUST-01502,Male,0,No,Yes,65,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,36.4,2351.86,No
CUST-01503,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.17,866.11,No
CUST-01504,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,75.42,2017.89,Yes
CUST-01505,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),31.08,672.57,No
CUST-01506,Female,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,36.86,1935.15,No
CUST-01507,Male,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,56.84,548.6,No
CUST-01508,Female,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.42,3714.58,Yes
CUST-01509,Female,1,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.73,810.05,No
CUST-01510,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.17,655.29,No
CUST-01511,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.32,410.87,Yes
CUST-01512,Female,0,No,No,58,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,58.09,3365.9,No
CUST-01513,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),37.44,1231.26,No
CUST-01514,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,103.37,6941.4,No
CUST-01515,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),34.91,2090.84,No
CUST-01516,Male,1,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.9,1798.8,No
CUST-01517,Male,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,35.01,1111.65,Yes
CUST-01518,Male,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,90.15,6234.25,Yes
CUST-01519,Male,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,105.23,4421.65,No
CUST-01520,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.68,778.8,Yes
CUST-01521,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,107.5,2697.01,No
CUST-01522,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,102.78,6800.24,Yes
CUST-01523,Male,1,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.7,568.93,No
CUST-01524,Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),25.09,1572.13,No
CUST-01525,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.2,490.79,No
CUST-01526,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.39,1232.64,No
